,Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated,Unnamed: 9
192,Puppet Master *no strings on me*,Das ist Schwachsinn.,2021-02-12T16:34:34Z,15.0,0.0,,,,,
193,Koni Toni,"Aha wenn die ihr Geschlecht ändern dürfen, dann will ich das auch. Ich bin ab jetzt ein Mädchen und möchte auch die Toiletten und Umkleiden der Mädchen benutzen dürfen.",2021-02-12T14:44:25Z,17.0,2.0,,,,,
194,,"Ich auch, ich auch!",,,,Gugel Hupf,"Ich auch, ich auch!",2021-02-13T09:45:11Z,2021-02-13T09:45:11Z,
195,,Ich auch ;),,,,TumaroPlayz ✓,Ich auch ;),2021-06-01T10:32:26Z,2021-06-01T10:32:26Z,
196,Der Borusse,Meiner Meinung nach betteln diese Menschen einfach nur nach Aufmerksamkeit,2021-02-12T09:10:37Z,27.0,6.0,,,,,
197,,Denke ich auch. Queer ist das neue Vegan. Man hebt sich von der dumpfen Masse ab. Eine einfache Lactoseintoleranz reicht heute nicht mehr aus. Latte-Machiato mit Sojamilch kriegt man doch in jedem Omacafé.,,,,Gugel Hupf,Denke ich auch. Queer ist das neue Vegan. Man hebt sich von der dumpfen Masse ab. Eine einfache Lactoseintoleranz reicht heute nicht mehr aus. Latte-Machiato mit Sojamilch kriegt man doch in jedem Omacafé.,2021-02-18T00:27:15Z,2021-02-18T14:57:18Z,
198,,"Wer das Problem nicht hat, muss sich doch nicht automatisch weigern, das Problem anzuerkennen, oder? Was du nicht fühlst, gibt es nicht? Kommt jetzt bitte nicht auf die Idee, zu sagen, dass es nicht messbar ist. Da muss ich sagen, dass Diabetis zum Beispiel früher auch nicht messbar war. Dennoch gab es das und die Leute haben gelitten.<br>Bitte, respektiert das Leid anderer Menschen, auch wenn ihr es nicht selbst fühlt!",,,,LasiraLisa,"Wer das Problem nicht hat, muss sich doch nicht automatisch weigern, das Problem anzuerkennen, oder? Was du nicht fühlst, gibt es nicht? Kommt jetzt bitte nicht auf die Idee, zu sagen, dass es nicht messbar ist. Da muss ich sagen, dass Diabetis zum Beispiel früher auch nicht messbar war. Dennoch gab es das und die Leute haben gelitten.<br>Bitte, respektiert das Leid anderer Menschen, auch wenn ihr es nicht selbst fühlt!",2021-02-25T15:48:27Z,2021-02-25T15:48:27Z,
199,,"@LasiraLisa Es wird in den Medien in der Regel nicht über Suizide berichtet weil man verhindern möchte, dass sich leute dann entschließen sich umzubringen. Wenn man die Berichterstattung über das Gender Thema so dermaßen  ausweitet sorgt man dafür, dass immer mehr Leute dazu entschließen sich jetzt auch mal operieren zu lassen. Deswegen sollt man das gar nicht erst so ausweiten damit eine Krankheit nicht zum Lifestyle Trend wird.",,,,Der Borusse,"@LasiraLisa Es wird in den Medien in der Regel nicht über Suizide berichtet weil man verhindern möchte, dass sich leute dann entschließen sich umzubringen. Wenn man die Berichterstattung über das Gender Thema so dermaßen  ausweitet sorgt man dafür, dass immer mehr Leute dazu entschließen sich jetzt auch mal operieren zu lassen. Deswegen sollt man das gar nicht erst so ausweiten damit eine Krankheit nicht zum Lifestyle Trend wird.",2021-02-25T17:14:36Z,2021-02-25T17:14:36Z,
200,,@LasiraLisa blubb...!,,,,Gugel Hupf,@LasiraLisa blubb...!,2021-02-25T18:06:57Z,2021-02-25T18:06:57Z,
201,,"@Der Borusse und wenn man nicht darüber berichtet, gibt es das nicht... Sorry, aber wenn wir aufhören über den Klimawandel zu reden, gibt es den auch weniger... Naja, wer das denken will, soll das tun. Schade.",,,,LasiraLisa,"@Der Borusse und wenn man nicht darüber berichtet, gibt es das nicht... Sorry, aber wenn wir aufhören über den Klimawandel zu reden, gibt es den auch weniger... Naja, wer das denken will, soll das tun. Schade.",2021-02-25T18:27:30Z,2021-02-25T18:27:30Z,
202,,@LasiraLisa das kann man doch nicht vergleichen ich hab doch extra das Beipiel mit der Nicht Berichterstattung über Selbstmorde erwähnt um das zu verdeutlichen.,,,,Der Borusse,@LasiraLisa das kann man doch nicht vergleichen ich hab doch extra das Beipiel mit der Nicht Berichterstattung über Selbstmorde erwähnt um das zu verdeutlichen.,2021-02-25T18:45:05Z,2021-02-25T18:45:05Z,
203,Der Borusse,Wenn ich mich als Frau fühle dürfte ich dann jetzt als biologischer Mann in der frauen Nationalmannschaft spielen?,2021-02-12T09:07:59Z,16.0,6.0,,,,,
204,,Klar! Alles Andere ist voll die sexistische Diskrimination. Und die Diskriminatoren sind vermutlich Nazis. Oder so...,,,,Gugel Hupf,Klar! Alles Andere ist voll die sexistische Diskrimination. Und die Diskriminatoren sind vermutlich Nazis. Oder so...,2021-02-13T09:48:25Z,2021-02-13T09:48:25Z,
205,,"Ja, natürlich. Wenn du biologisch männlich eingeordnet wurdest, aber eigentlich eine Frau bist, kannst du bei entsprechender Leistung Fußball spielen.",,,,Paul Panter,"Ja, natürlich. Wenn du biologisch männlich eingeordnet wurdest, aber eigentlich eine Frau bist, kannst du bei entsprechender Leistung Fußball spielen.",2021-02-13T18:58:02Z,2021-02-13T18:58:02Z,
206,,"@Paul Panter er kann aber auch OHNE entsprechende Leistung in der Frauen-Nationalmannschaft spielen: er muss sich nur als Profifußballerin FÜHLEN. Wenn die ihn nicht reinlassen, ist das Diskrimination.",,,,Gugel Hupf,"@Paul Panter er kann aber auch OHNE entsprechende Leistung in der Frauen-Nationalmannschaft spielen: er muss sich nur als Profifußballerin FÜHLEN. Wenn die ihn nicht reinlassen, ist das Diskrimination.",2021-02-13T23:40:38Z,2021-02-13T23:40:38Z,
207,,@Paul Panter ich will ja nix sagen aber dann könnte demnächst mit dieser Masche jeder Kreisliga Männer Spieler im Frauen Profi Bereich Geld verdienen. Und jetzt komm bitte nicht mit &quot;aber die Frauen sind viel besser und die Männer wären nicht gut genug&quot; es gibt genug videos auf youtube wie hobby und kreisliga männner mannschaften frauen profi mannschaften besiegen...,,,,Der Borusse,@Paul Panter ich will ja nix sagen aber dann könnte demnächst mit dieser Masche jeder Kreisliga Männer Spieler im Frauen Profi Bereich Geld verdienen. Und jetzt komm bitte nicht mit &quot;aber die Frauen sind viel besser und die Männer wären nicht gut genug&quot; es gibt genug videos auf youtube wie hobby und kreisliga männner mannschaften frauen profi mannschaften besiegen...,2021-02-25T17:17:51Z,2021-02-25T17:17:51Z,
208,,"@Der Borusse <br>Du hast es sachlich nicht verstanden, macht aber nix.",,,,Paul Panter,"@Der Borusse <br>Du hast es sachlich nicht verstanden, macht aber nix.",2021-02-25T17:47:04Z,2021-02-25T17:47:04Z,
209,,Es gab doch schon solche Fälle in denen ein zum Beispiel ein Mann bei einem Wettbewerb im Gewichtheben für Frauen mitgemacht hat und locker gewonnen hat.,,,,BobFahrer,Es gab doch schon solche Fälle in denen ein zum Beispiel ein Mann bei einem Wettbewerb im Gewichtheben für Frauen mitgemacht hat und locker gewonnen hat.,2021-04-12T08:42:56Z,2021-04-12T08:42:56Z,
210,Annette Bauta,Danke für diesen Beitrag.,2021-02-12T09:01:57Z,9.0,0.0,,,,,
211,Chris Tian,"Wenn ich &quot;Jo&quot; auf der Straße treffen würde, dann würde ich....sie?....als eindeutig weiblich erkennen und auch so ansprechen. Das wäre nicht mal beleidigend oder böse gemeint. Ich finde es echt schwierig für die &quot;nicht diverse&quot; Bevölkerung diverse Menschen zu erkennen und passend zu bennen und anzusprechen. Diverse Personen sollten dann die (zurecht) eingeforderte Toleranz ihrer Mitmenschen auch ihnen gegenüber walten lassen und sich nicht gleich beleidigt oder diskrimiert fühlen, wenn sie falsch eingeordnet werden. Kurz: Man sieht es ja nicht auf den ersten Blick, was einen Menschen &quot;divers&quot; macht. Ich könnte mich schwer daran gewöhnen zunächst jede Person die ich neu kennen lerne zu fragen, welchem Geschlecht sie zugeordnet werden möchte. Aber vielleicht wird das ja irgendwann zur Normalität der Begrüßung einer neuen Bekanntschaft? Time will tell... Allen diversen Menschen auf der Welt wünsche ich einen erfolgreichen Weg der Anerkennung in euren Ländern! Bleibt gesund!",2021-02-12T07:58:20Z,55.0,36.0,,,,,
212,,"Danke dir. Diese Schwierigkeit sehe ich genauso. Nicht nur ist es für Menschen ein <b>unüberwindbarer</b> Instinkt, sondern auch Künstliche Intelligenz sagt ganz klar etweder Männlich oder Weiblich beim Ansehen einer Person. Ob man es Vorurteile nennt oder nicht, aber wenn man einen Menschen anschaut, ist es sogar wichtig für unser Überleben von dieser Person ganz viele Annahmen binnen Sekunden zu treffen. Wie ist der Gesichtsausdruck - friedlich oder gar gefährlich/aggressiv? Ist es eine 55kg Frau, oder ein 120kg Mann? Wie ist die Haut - Sieht diese Person Krank aus? <br><br>Beim Anblick jemanden als Männlich oder Weiblich zu erkennen ist weder falsch, nich sollte sich da unser Bewusstsein ändern müssen!<br><br>Ich denke wenn die betroffenen Personen einen entsprechend hohen Wert auf die erste Anrede legen, könnten sie das Äußerlich markieren durch ein Symbol. Aber auch dann ist im Straßenverkehr nicht immer die Zeit wenn ich jemanden rufe und z.b. vor einem Auto warne binnen Sekunden",,,,skknIreeKer,"Danke dir. Diese Schwierigkeit sehe ich genauso. Nicht nur ist es für Menschen ein <b>unüberwindbarer</b> Instinkt, sondern auch Künstliche Intelligenz sagt ganz klar etweder Männlich oder Weiblich beim Ansehen einer Person. Ob man es Vorurteile nennt oder nicht, aber wenn man einen Menschen anschaut, ist es sogar wichtig für unser Überleben von dieser Person ganz viele Annahmen binnen Sekunden zu treffen. Wie ist der Gesichtsausdruck - friedlich oder gar gefährlich/aggressiv? Ist es eine 55kg Frau, oder ein 120kg Mann? Wie ist die Haut - Sieht diese Person Krank aus? <br><br>Beim Anblick jemanden als Männlich oder Weiblich zu erkennen ist weder falsch, nich sollte sich da unser Bewusstsein ändern müssen!<br><br>Ich denke wenn die betroffenen Personen einen entsprechend hohen Wert auf die erste Anrede legen, könnten sie das Äußerlich markieren durch ein Symbol. Aber auch dann ist im Straßenverkehr nicht immer die Zeit wenn ich jemanden rufe und z.b. vor einem Auto warne binnen Sekunden",2021-02-12T12:22:40Z,2021-02-12T12:22:40Z,
213,,"Das ist so als würdest du sagen &quot;wenn ich einen schwarzen n*<b>*</b> nenne, meine ich das doch garnicht böse.&quot; Es ist egal wie du es meinst, wichtig ist wie es ankommt.<br>Und ich weiß nicht in welcher Welt du lebst aber ich frage neue Menschen nach ihrem Namen und spreche sie dann mit &quot;du&quot; an. Wo ist das Problem/die Schwierigk? Noch dazu hast du die Person im Video missgendert.... die Person identifiziert sich als nicht binär also schreib die Person keinem Gender zu. Was ist daran so schwer?",,,,Julia,"Das ist so als würdest du sagen &quot;wenn ich einen schwarzen n*<b>*</b> nenne, meine ich das doch garnicht böse.&quot; Es ist egal wie du es meinst, wichtig ist wie es ankommt.<br>Und ich weiß nicht in welcher Welt du lebst aber ich frage neue Menschen nach ihrem Namen und spreche sie dann mit &quot;du&quot; an. Wo ist das Problem/die Schwierigk? Noch dazu hast du die Person im Video missgendert.... die Person identifiziert sich als nicht binär also schreib die Person keinem Gender zu. Was ist daran so schwer?",2021-02-18T01:02:52Z,2021-02-18T01:02:52Z,
214,,"@Julia Hallo Julia. Ich habe mit keinem Menschen ein Problem. Dein Vergleich in deinem Kommentar trifft auf meine Aussage nicht zu. Jo ist, zumindest in meinen Augen, auf den ersten Blick weiblich. Es hat gar nichts mit Boshaftigkeit zu tun, wenn ich &quot;sie&quot; zunächst so wahrnehme. Eine dunkelhäutige Person, wird auch nicht als Mensch mit heller Hautfarbe wahrgenommen. Das ist nunmal der &quot;erste Eindruck&quot;. Und auch du, Julia, hast von Menschen &quot;erste Eindrücke&quot;. Das ist menschlich und vollkommen normal.",,,,Chris Tian,"@Julia Hallo Julia. Ich habe mit keinem Menschen ein Problem. Dein Vergleich in deinem Kommentar trifft auf meine Aussage nicht zu. Jo ist, zumindest in meinen Augen, auf den ersten Blick weiblich. Es hat gar nichts mit Boshaftigkeit zu tun, wenn ich &quot;sie&quot; zunächst so wahrnehme. Eine dunkelhäutige Person, wird auch nicht als Mensch mit heller Hautfarbe wahrgenommen. Das ist nunmal der &quot;erste Eindruck&quot;. Und auch du, Julia, hast von Menschen &quot;erste Eindrücke&quot;. Das ist menschlich und vollkommen normal.",2021-02-18T07:26:35Z,2021-02-18T07:26:35Z,
215,,@Chris Tian Diese erste Eindrücke dürfen aber nicht dein Verhalten und vorallem diese Respektlosigkeit rechtfertigen. Du sprichst Jo immernoch mit den falschen Pronomen an. Du WEIßT dass Jo sich nicht als weiblich identifiziert und sprichst trotzdem von &quot;ihr&quot;. Das ist respektlos und falsch,,,,Julia,@Chris Tian Diese erste Eindrücke dürfen aber nicht dein Verhalten und vorallem diese Respektlosigkeit rechtfertigen. Du sprichst Jo immernoch mit den falschen Pronomen an. Du WEIßT dass Jo sich nicht als weiblich identifiziert und sprichst trotzdem von &quot;ihr&quot;. Das ist respektlos und falsch,2021-02-18T08:29:42Z,2021-02-18T08:29:42Z,
216,,@Julia ach Julia...Versuche mich nicht in Ecke zu drängen in der ich nicht stehe. Ich denke wir belassen es dabei.,,,,Chris Tian,@Julia ach Julia...Versuche mich nicht in Ecke zu drängen in der ich nicht stehe. Ich denke wir belassen es dabei.,2021-02-18T08:37:00Z,2021-02-18T08:37:00Z,
217,,"@Chris Tian du hast keine Argumente mehr, willst aber auch nicht zugeben dass ich recht hab. :)",,,,Julia,"@Chris Tian du hast keine Argumente mehr, willst aber auch nicht zugeben dass ich recht hab. :)",2021-02-18T08:41:14Z,2021-02-18T08:41:14Z,
218,,@Julia Ganz wie du meinst! 👍,,,,Chris Tian,@Julia Ganz wie du meinst! 👍,2021-02-18T08:43:55Z,2021-02-18T08:43:55Z,
219,,@Julia Du musst deinen Blödsinn nur mal zu ende denken...,,,,Gugel Hupf,@Julia Du musst deinen Blödsinn nur mal zu ende denken...,2021-02-18T15:01:41Z,2021-02-18T15:01:41Z,
220,,"@Julia du redest hast wirklich einfach an der Person vorbei. So macht eine Diskussion keinen Sinn. Zu sagen, die Person will einfach &quot;nicht zu geben, dass du recht hast&quot; ist da einfach etwas primitv.^^",,,,sylvatras s,"@Julia du redest hast wirklich einfach an der Person vorbei. So macht eine Diskussion keinen Sinn. Zu sagen, die Person will einfach &quot;nicht zu geben, dass du recht hast&quot; ist da einfach etwas primitv.^^",2021-05-10T02:19:35Z,2021-05-10T02:19:35Z,
221,,@Julia Eine Glatze macht dich noch lange nicht zu einer Person jenseits der zwei einzigen Geschlechter.,,,,Yann,@Julia Eine Glatze macht dich noch lange nicht zu einer Person jenseits der zwei einzigen Geschlechter.,2021-06-03T22:49:05Z,2021-06-03T22:49:05Z,
222,,@Yann hat wer behauptet,,,,Julia,@Yann hat wer behauptet,2021-06-03T22:52:20Z,2021-06-03T22:52:20Z,
223,,@Julia Gesunder Menschenverstand.,,,,Yann,@Julia Gesunder Menschenverstand.,2021-06-04T14:45:21Z,2021-06-04T14:45:21Z,
224,,@Yann wer behauptet hat dass die Frisur einen Einfluss auf das gender hat. Zumal es mehr als zwei gibt,,,,Julia,@Yann wer behauptet hat dass die Frisur einen Einfluss auf das gender hat. Zumal es mehr als zwei gibt,2021-06-04T14:49:07Z,2021-06-04T14:49:07Z,
225,,"@Julia Die Frau im Video scheint ja zu glauben, dass kurze Haare etwas an ihrer Weiblichkeit ändern. Geschlechter gibt es übrigens nur 2.",,,,Yann,"@Julia Die Frau im Video scheint ja zu glauben, dass kurze Haare etwas an ihrer Weiblichkeit ändern. Geschlechter gibt es übrigens nur 2.",2021-06-04T21:31:58Z,2021-06-04T21:31:58Z,
226,,@Yann Alles klar. Es bringt offensichtlich nix mit dir wissensresistenten intelligenzallergiker zu &quot;diskutieren&quot;,,,,Julia,@Yann Alles klar. Es bringt offensichtlich nix mit dir wissensresistenten intelligenzallergiker zu &quot;diskutieren&quot;,2021-06-04T21:38:19Z,2021-06-04T21:38:19Z,
227,,,,,,Yann,,2021-06-06T19:24:39Z,2021-06-06T19:24:39Z,
228,,"Warum sollte ich mich daran &quot;gewöhnen zunächst jede Person die ich neu kennen lerne zu fragen, welchem Geschlecht sie zugeordnet werden möchte&quot;? Bei der WHO (World Health Organization) wird im ICD (International Classification of Diseases) der ganze Spuk unter &quot;Chapter V Mental and behavioural disorders&quot; abgehandelt <a href=""https://icd.who.int/browse10/2016/en#/F64.0"">https://icd.who.int/browse10/2016/en#/F64.0</a> bzw. unter &quot;Chapter XVII Congenital malformations, deformations and chromosomal abnormalities&quot; <a href=""https://icd.who.int/browse10/2016/en#/Q56"">https://icd.who.int/browse10/2016/en#/Q56</a>",,,,Franka *66,"Warum sollte ich mich daran &quot;gewöhnen zunächst jede Person die ich neu kennen lerne zu fragen, welchem Geschlecht sie zugeordnet werden möchte&quot;? Bei der WHO (World Health Organization) wird im ICD (International Classification of Diseases) der ganze Spuk unter &quot;Chapter V Mental and behavioural disorders&quot; abgehandelt <a href=""https://icd.who.int/browse10/2016/en#/F64.0"">https://icd.who.int/browse10/2016/en#/F64.0</a> bzw. unter &quot;Chapter XVII Congenital malformations, deformations and chromosomal abnormalities&quot; <a href=""https://icd.who.int/browse10/2016/en#/Q56"">https://icd.who.int/browse10/2016/en#/Q56</a>",2021-06-14T13:05:40Z,2021-06-14T13:05:40Z,
229,,"@Julia Das ist erschreckend ahnungslos. Schwarz ist ein Standarbegriff in den USA und wird von der absoluten Mehrheit so akzeptiert. Außerdem ist die Intention und das Prinzip dahinter alles entscheidend. So kann ein Mensch sich angegriffen fühlen, wenn ich die falsche Musik höre oder Farbe trage. Der Umstand, dass man sich als Opfer fühlt, gibt einem nicht Recht. Zum Glück ist die Akzeptanz was solchen Unsinn angeht sehr gering in Deutschland.",,,,LamiNalchor,"@Julia Das ist erschreckend ahnungslos. Schwarz ist ein Standarbegriff in den USA und wird von der absoluten Mehrheit so akzeptiert. Außerdem ist die Intention und das Prinzip dahinter alles entscheidend. So kann ein Mensch sich angegriffen fühlen, wenn ich die falsche Musik höre oder Farbe trage. Der Umstand, dass man sich als Opfer fühlt, gibt einem nicht Recht. Zum Glück ist die Akzeptanz was solchen Unsinn angeht sehr gering in Deutschland.",2021-06-27T18:29:25Z,2021-06-27T18:29:25Z,
230,,@Julia sie ist eine frau.<br>Ich wäre auch gerne ein saiyajin.<br>Kann aber nicht erwarten jetzt Son-Goku genannt zu werden.,,,,R. A.,@Julia sie ist eine frau.<br>Ich wäre auch gerne ein saiyajin.<br>Kann aber nicht erwarten jetzt Son-Goku genannt zu werden.,2021-07-11T03:29:37Z,2021-07-11T03:29:37Z,
231,,"@Julia und du genderst dich in die Gruppe der &quot;höchst unsympathen&quot; ein? ich frage auch nach Namen und rde andere mit du an. Dennoch mussich mich hin und wieder der Grammatik geschlagen geben und muss das Wort Er/Sie verwenden. <br>Das wird übriegens auch so bleiben. Wer Gentrifizierung als Benachteiligung sieht, der sollte sich an sich arbeiten.<br>Jo ist optisch eine Frau. Allerdings hat Frau prinzipiell keine besondere Eigenschaft. Es sagt nichts über vorlieben, Persönlichkeit, Charakter oder sosnt was aus. Es dient der vereinfachung der Kommunikation und gpbeugt pauschal gewissen Problemen vor(körperliche durchuchung, intimphäre etc.) mag hier vielleicht nicht zutreffen,a ber wer ne extrawurst haben will, muss selbst aktiv werden und sollte nicht einfodern. So funktioniert Gesellschaft (Praxis)<br>Und komm mir nicht mit veränderung blabla ... wir schaffen ja nichtmal seit tausenden von jahren, das Morden abzuschaffen.",,,,SüßWasserSalzFisch,"@Julia und du genderst dich in die Gruppe der &quot;höchst unsympathen&quot; ein? ich frage auch nach Namen und rde andere mit du an. Dennoch mussich mich hin und wieder der Grammatik geschlagen geben und muss das Wort Er/Sie verwenden. <br>Das wird übriegens auch so bleiben. Wer Gentrifizierung als Benachteiligung sieht, der sollte sich an sich arbeiten.<br>Jo ist optisch eine Frau. Allerdings hat Frau prinzipiell keine besondere Eigenschaft. Es sagt nichts über vorlieben, Persönlichkeit, Charakter oder sosnt was aus. Es dient der vereinfachung der Kommunikation und gpbeugt pauschal gewissen Problemen vor(körperliche durchuchung, intimphäre etc.) mag hier vielleicht nicht zutreffen,a ber wer ne extrawurst haben will, muss selbst aktiv werden und sollte nicht einfodern. So funktioniert Gesellschaft (Praxis)<br>Und komm mir nicht mit veränderung blabla ... wir schaffen ja nichtmal seit tausenden von jahren, das Morden abzuschaffen.",2021-07-19T18:47:47Z,2021-07-19T18:47:47Z,
232,,"Ganz meiner Meinung, man kann es auch übertreiben mit dem gendern!, ich bin eine Transfrau und bin glücklich...",,,,Andrea Danielczyk,"Ganz meiner Meinung, man kann es auch übertreiben mit dem gendern!, ich bin eine Transfrau und bin glücklich...",2021-07-25T16:17:34Z,2021-07-25T16:17:34Z,
233,,So funktionieren wir Menschen nun mal,,,,Lisa w,So funktionieren wir Menschen nun mal,2021-07-28T07:45:41Z,2021-07-28T07:45:41Z,
234,,"@Julia das du diesen Vergleich überhaupt ziehst, ist mehr als respektlos!",,,,Lisa w,"@Julia das du diesen Vergleich überhaupt ziehst, ist mehr als respektlos!",2021-07-28T07:47:49Z,2021-07-28T07:47:49Z,
235,,@Franka *66 In den von dir verlinkten Kapiteln geht es um Trans- bzw. Intersexualität. Etwas am Thema vorbei befürchte ich.,,,,Tobias Groß,@Franka *66 In den von dir verlinkten Kapiteln geht es um Trans- bzw. Intersexualität. Etwas am Thema vorbei befürchte ich.,2021-10-29T22:48:24Z,2021-10-29T22:48:24Z,
236,,"Huhuu! Schön, dass du versuchst das Thema zu verstehen :) Aus (von dir) genanntem Grund versuche ich z.B mich möglichst androgyn zu kleiden und sowohl weibliche als auch männliche Qualitäten zu betonen - neutral quasi - so kann ich leichter nach außen zeigen, wie ich mich fühle. Dies ist bei vielen der Fall, aber nicht bei jedem. Zu dem „lesen“ der Geschlechter: Es ist ein großer Unterschied, ob man jemanden nicht kennt und unwissend so anspricht und dann vielleicht kurz korrigiert , oder ob man nach dem wissen von bevorzugten Namen oder Pronomen einer Person zeigt, dass man sie nicht akzeptieren möchte und sie verletzt, indem man immer z.B. den „deadname“ benutzt. Ich hoffe du kannst verstehen, was ich meine :) Schönen Tag noch!",,,,Mobile Sprout,"Huhuu! Schön, dass du versuchst das Thema zu verstehen :) Aus (von dir) genanntem Grund versuche ich z.B mich möglichst androgyn zu kleiden und sowohl weibliche als auch männliche Qualitäten zu betonen - neutral quasi - so kann ich leichter nach außen zeigen, wie ich mich fühle. Dies ist bei vielen der Fall, aber nicht bei jedem. Zu dem „lesen“ der Geschlechter: Es ist ein großer Unterschied, ob man jemanden nicht kennt und unwissend so anspricht und dann vielleicht kurz korrigiert , oder ob man nach dem wissen von bevorzugten Namen oder Pronomen einer Person zeigt, dass man sie nicht akzeptieren möchte und sie verletzt, indem man immer z.B. den „deadname“ benutzt. Ich hoffe du kannst verstehen, was ich meine :) Schönen Tag noch!",2021-11-14T07:33:20Z,2021-11-14T07:33:20Z,
237,,"@Julia ...nein, das Motiv zählt immer! Sonst wird alles Willkür!!!",,,,Noname noname,"@Julia ...nein, das Motiv zählt immer! Sonst wird alles Willkür!!!",2022-01-16T18:52:43Z,2022-01-16T18:52:43Z,
238,,"@Chris Tian ...es ist nicht nur normal, es ist auch Lebensnotwendig, stell Dir vor Du triffst n Tiger und hälst ihn fürn Kätzchen.",,,,Noname noname,"@Chris Tian ...es ist nicht nur normal, es ist auch Lebensnotwendig, stell Dir vor Du triffst n Tiger und hälst ihn fürn Kätzchen.",2022-01-16T18:54:58Z,2022-01-16T18:54:58Z,
239,,@Julia ...dann müßte es als es angesprochen werden und das bedeutet im Deutschen nichts Respektvolles.,,,,Noname noname,@Julia ...dann müßte es als es angesprochen werden und das bedeutet im Deutschen nichts Respektvolles.,2022-01-16T18:57:00Z,2022-01-16T18:57:00Z,
240,,@Yann das Problem dieser Schreihälse ist ja gerade das sie der Natur entfremdet sind.,,,,Noname noname,@Yann das Problem dieser Schreihälse ist ja gerade das sie der Natur entfremdet sind.,2022-01-16T18:59:56Z,2022-01-16T18:59:56Z,
241,,"Hey, ich hab vor Monaten auf der Pro-Nonbinary Seite argumentiert und habe mich aber möglichst unvoreingenommen mit dem Thema beschäftigt und am Ende hat mich doch die Kontra-nondinary Seite überzeugt. Ich will meine Kommentare nicht einfach löschen deshalb melde ich mich so wieder, danke für die Diskussion:)",,,,Julia,"Hey, ich hab vor Monaten auf der Pro-Nonbinary Seite argumentiert und habe mich aber möglichst unvoreingenommen mit dem Thema beschäftigt und am Ende hat mich doch die Kontra-nondinary Seite überzeugt. Ich will meine Kommentare nicht einfach löschen deshalb melde ich mich so wieder, danke für die Diskussion:)",2022-01-16T19:01:30Z,2022-01-16T19:01:30Z,
242,,@Julia aha? Woher und wie der Sinneswandel? Jetzt bin ich neugierig.,,,,Chris Tian,@Julia aha? Woher und wie der Sinneswandel? Jetzt bin ich neugierig.,2022-01-16T19:16:00Z,2022-01-16T19:16:00Z,
243,,@Julia was ist Kontra-nondinary,,,,Noname noname,@Julia was ist Kontra-nondinary,2022-01-16T20:00:54Z,2022-01-16T20:00:54Z,
244,,@Noname noname Argumente gegen die Existenz von dem Geschlecht nonbinary,,,,Julia,@Noname noname Argumente gegen die Existenz von dem Geschlecht nonbinary,2022-01-16T20:32:09Z,2022-01-16T20:32:09Z,
245,,@Julia ...aha. Interessant wäre mal zu wissen zu welchem Geschlecht die sich sexuell hingezogen fühlen. Das erklärt dann doch schon die Geschlechtsidentität.,,,,Noname noname,@Julia ...aha. Interessant wäre mal zu wissen zu welchem Geschlecht die sich sexuell hingezogen fühlen. Das erklärt dann doch schon die Geschlechtsidentität.,2022-01-16T20:50:37Z,2022-01-16T20:50:37Z,
246,,@Noname noname Denke das ist ein Tippfehler,,,,Chris Tian,@Noname noname Denke das ist ein Tippfehler,2022-01-16T21:29:38Z,2022-01-16T21:29:38Z,
247,,@Chris Tian ...ja ist es.,,,,Noname noname,@Chris Tian ...ja ist es.,2022-01-16T21:35:23Z,2022-01-16T21:35:23Z,
248,Sevgimin Bedeli,Dumm,2021-02-12T04:27:49Z,0.0,0.0,,,,,
249,Elija Butterfly,Danke,2021-02-12T00:29:06Z,3.0,0.0,,,,,
250,C N G Bassmann,"Und immer werden die Asexuellen vergessen. Das sind die, die sich weder zu Frau noch zu Mann hingezogen fühlen, ohne sich sonstwie sexuell auszuleben (Man könnte an Sodomie denken, das will ich da nicht einschließen). (Falls ich das falsch wiedergebe, bitte ich um Berichtigung). OK, wer allein sein kann, muss sich keine/n Partner/in suchen, alle anderen müssen das eben. <br>Aber das passt nicht in das m/w/d-Raster hinein. (Ich bin da noch nicht am Ende mit meinen Überlegungen)<br>Vielleicht hab ich mich ja auch gerade selber völlig als Idiot geoutet. In dem Fall bitte ich um Bestätigung. ;-)",2021-02-11T22:54:41Z,0.0,1.0,,,,,
251,,"Bei Asexualität geht es allerdings um eine sexuelle Orientierung, bei dem Thema von WDR aktuell, Non-Binäre Personen, geht es um die eigene Identität. Das hat noch nichts damit zu tun, zu welchem Geschlecht man sich sexuell hingezogen fühlt (oder eben ob überhaupt) :)",,,,L EJ,"Bei Asexualität geht es allerdings um eine sexuelle Orientierung, bei dem Thema von WDR aktuell, Non-Binäre Personen, geht es um die eigene Identität. Das hat noch nichts damit zu tun, zu welchem Geschlecht man sich sexuell hingezogen fühlt (oder eben ob überhaupt) :)",2021-02-11T23:28:22Z,2021-02-11T23:28:22Z,
252,Mr.Mikron,Was sagt man den wenn man den Namen der nicht-binären Person nicht kennt? Es?,2021-02-11T20:52:17Z,6.0,8.0,,,,,
253,,"Am besten fragt man die Person, welches Pronomen oder welche generelle Anrede sie bevorzugt, Mr.Mikron.",,,,WDR aktuell,"Am besten fragt man die Person, welches Pronomen oder welche generelle Anrede sie bevorzugt, Mr.Mikron.",2021-02-11T22:31:43Z,2021-02-11T22:31:43Z,
