,Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated,Unnamed: 9
262,justmyself387,"Ich toleriere, wie sie sich fühlt. Aber ich finde nicht, dass sie verlangen/fordern kann, dass die Gesellschaft ihr deswegen anders begegnet und sie nicht mehr mit &quot;Frau xy&quot; angesprochen wird. Biologisch ist sie eine Frau und als solche betitelt zu werden ist der Einfachheit halber einfach angebracht.  Soll man jetzt als Arzthelferin jedem Patienten fragen &quot;Hallo Individuum, wie darf ich Sie denn ansprechen!&quot;..?  Das ist meiner Meinung nach völlig unangebracht und geht in eine Richtung der Gesellschaft, die meinen Toleranzbogen irgendwann überschreitet..",2017-11-29T16:50:23Z,271.0,9.0,,,,,
263,,"Zudem sagt sie, dass ihr das Schubladendenken missfällt, allerdings spricht sie fortlaufend von &quot;labels&quot; mit denen man sich identifizieren soll. Meineserachtens ist &quot;labels&quot; doch bloß wieder ein cooles Wort für &quot;Schubladen&quot;..<br>Und warum kann sie nicht sagen &quot; ich bin eine Frau, fühle mich aber nicht wirklich dem typischen frauenbild zugeordnet? &quot;<br>Psychologisch gesehen (und das meine ich jetzt wissenschaftlich neutral) handelt es sich auch hier um eine Identitätsstörung. Das heißt nicht, dass sie &quot;gestört&quot;  ist oder so, allerdings entspricht es einfach nicht der Norm und ist somit ein &quot;Fehler&quot; in der Psyche.",,,,justmyself387,"Zudem sagt sie, dass ihr das Schubladendenken missfällt, allerdings spricht sie fortlaufend von &quot;labels&quot; mit denen man sich identifizieren soll. Meineserachtens ist &quot;labels&quot; doch bloß wieder ein cooles Wort für &quot;Schubladen&quot;..<br>Und warum kann sie nicht sagen &quot; ich bin eine Frau, fühle mich aber nicht wirklich dem typischen frauenbild zugeordnet? &quot;<br>Psychologisch gesehen (und das meine ich jetzt wissenschaftlich neutral) handelt es sich auch hier um eine Identitätsstörung. Das heißt nicht, dass sie &quot;gestört&quot;  ist oder so, allerdings entspricht es einfach nicht der Norm und ist somit ein &quot;Fehler&quot; in der Psyche.",2017-11-29T16:52:53Z,2017-11-29T16:59:15Z,
264,,Nein kein fehler! Einfach eine besondere wahrnehmung des eigenen Körpers!,,,,DREADBOY,Nein kein fehler! Einfach eine besondere wahrnehmung des eigenen Körpers!,2018-10-13T20:16:15Z,2018-10-13T20:16:15Z,
265,,"Selbst wenn du alles an dem biologischen Geschlecht fest machen willst würde das simple eine-biologische-Frau-nenne-ich-Frau-Prinzip nicht funktionieren. Es gibt Intersexuelle bei denen man nicht so einfach &quot;Frau&quot; oder &quot;Mann&quot; sagen kann.<br>Eine Persönlichkeitsstörung kann es auch nicht wirklich sein, denn die könnte man heilen. Ich habe noch nie von einem Fall gehört wo ein Transsexueller &quot;geheilt&quot;. Den nichts anderes sind Non Binary Persönlichkeiten: Trans Gender.<br>NB zu sein bedeutet eben mehr, als einfach ein &quot;nicht dem Klischee entsprechendes Individuum&quot; zu sein.<br><br>Jemanden zu Siezen ist eine gute Möglichkeit das Geschlecht nicht einzubeziehen. Wenn sich die Person dennoch aus irgendeinem Grund schlecht fühlen wird sie einen schon bescheid sagen. Dann einfach kurz entschuldigen und das genannte Pronomen verwendet.",,,,Ines Wich,"Selbst wenn du alles an dem biologischen Geschlecht fest machen willst würde das simple eine-biologische-Frau-nenne-ich-Frau-Prinzip nicht funktionieren. Es gibt Intersexuelle bei denen man nicht so einfach &quot;Frau&quot; oder &quot;Mann&quot; sagen kann.<br>Eine Persönlichkeitsstörung kann es auch nicht wirklich sein, denn die könnte man heilen. Ich habe noch nie von einem Fall gehört wo ein Transsexueller &quot;geheilt&quot;. Den nichts anderes sind Non Binary Persönlichkeiten: Trans Gender.<br>NB zu sein bedeutet eben mehr, als einfach ein &quot;nicht dem Klischee entsprechendes Individuum&quot; zu sein.<br><br>Jemanden zu Siezen ist eine gute Möglichkeit das Geschlecht nicht einzubeziehen. Wenn sich die Person dennoch aus irgendeinem Grund schlecht fühlen wird sie einen schon bescheid sagen. Dann einfach kurz entschuldigen und das genannte Pronomen verwendet.",2018-10-20T16:40:20Z,2018-10-20T16:40:50Z,
266,,"Ich glaube nicht, dass sie non-binary ist. Ich finde man sollte Menschen mit den Pronomen ansprechen die man auf Grund des äußeren Erscheinung als passend erachtet. Wenn jemand dann darum bittet, dass andere genutzt werden ist es nur höflich dies zu tun, aber man kann das wirklich nicht erwarten, vor allem nicht bei jemanden der sich komplett als Frau präsentiert.",,,,Jay Kay,"Ich glaube nicht, dass sie non-binary ist. Ich finde man sollte Menschen mit den Pronomen ansprechen die man auf Grund des äußeren Erscheinung als passend erachtet. Wenn jemand dann darum bittet, dass andere genutzt werden ist es nur höflich dies zu tun, aber man kann das wirklich nicht erwarten, vor allem nicht bei jemanden der sich komplett als Frau präsentiert.",2018-12-28T14:58:17Z,2018-12-28T14:58:17Z,
267,,"@justmyself387 Ich stimme dir zu. Nur weil sie, wenn man so will, gendernonconforming ist (also nicht der weiblichen Geschlechtsrolle entspricht), heißt das noch lange nicht, dass ihr Gehirn weder männlich noch weiblich ist. <br>Z.B. habe ich XX-Chromosome, aber ein männliches Gehirn, wegen dieser Entwicklungsstörung, die im Mutterleib geschah, bin ich FzM Transgender, depressiv und kann niemals 100% glücklich sein, weil ich niemals ein richtiger Mann sein werde. Es ist hart, aber so sieht die Realität nun mal aus.",,,,Jay Kay,"@justmyself387 Ich stimme dir zu. Nur weil sie, wenn man so will, gendernonconforming ist (also nicht der weiblichen Geschlechtsrolle entspricht), heißt das noch lange nicht, dass ihr Gehirn weder männlich noch weiblich ist. <br>Z.B. habe ich XX-Chromosome, aber ein männliches Gehirn, wegen dieser Entwicklungsstörung, die im Mutterleib geschah, bin ich FzM Transgender, depressiv und kann niemals 100% glücklich sein, weil ich niemals ein richtiger Mann sein werde. Es ist hart, aber so sieht die Realität nun mal aus.",2018-12-28T15:03:15Z,2018-12-28T15:03:15Z,
268,,"@justmyself387 Dieser Moment, wenn selbst die WHO es nicht mehr &quot;Störung&quot; leistet, eine Person es aber dennoch macht...",,,,Mika Heartcore,"@justmyself387 Dieser Moment, wenn selbst die WHO es nicht mehr &quot;Störung&quot; leistet, eine Person es aber dennoch macht...",2020-03-03T01:37:40Z,2020-03-03T01:37:40Z,
269,,"@justmyself387 Eigentlich nicht. Eine Störung ist, wenn man sich dadurch beeinträchtigt fühlt oder faktisch ist.",,,,Riot Grrrl,"@justmyself387 Eigentlich nicht. Eine Störung ist, wenn man sich dadurch beeinträchtigt fühlt oder faktisch ist.",2020-07-23T09:01:25Z,2020-07-23T09:01:25Z,
270,,Sie sieht aus wie eine Frau also was erwartet sie?,,,,Ali vm,Sie sieht aus wie eine Frau also was erwartet sie?,2020-11-15T08:13:13Z,2020-11-15T08:13:13Z,
271,,"Ist im Grunde nicht anders, als die Höflichkeit einen jungen Menschen zu fragen, ob man siezen soll, oder noch duzen darf. Man kann nach den Pronomen genau so fragen, wie nach dem Namen. Einfach indem man fragt: Wie soll ich Sie ansprechen? Dann kann die Person einem die Pronomen direkt mit dem Namen liefern. Wenn sie dies nicht tut, ist es okay einfach welche an zu nehmen und zu nutzen bis auf Widerruf. Ist auch nicht komplizierter, als sich nach jemandes Hochzeit oder Scheidung an eine neue Anrede zu gewöhnen (oder an nen Titel, wenn er der Person am Herzen liegt).",,,,Amaris Frede,"Ist im Grunde nicht anders, als die Höflichkeit einen jungen Menschen zu fragen, ob man siezen soll, oder noch duzen darf. Man kann nach den Pronomen genau so fragen, wie nach dem Namen. Einfach indem man fragt: Wie soll ich Sie ansprechen? Dann kann die Person einem die Pronomen direkt mit dem Namen liefern. Wenn sie dies nicht tut, ist es okay einfach welche an zu nehmen und zu nutzen bis auf Widerruf. Ist auch nicht komplizierter, als sich nach jemandes Hochzeit oder Scheidung an eine neue Anrede zu gewöhnen (oder an nen Titel, wenn er der Person am Herzen liegt).",2021-06-08T10:04:12Z,2021-06-08T10:04:12Z,
272,atothe prox,kann ich mich als quasi als alles identifizieren?,2017-11-28T22:41:18Z,0.0,1.0,,,,,
273,,"Labels sind am Ende egal, es ist nur, damit Betroffene wissen, dass sie damit nicht allein sind. Queer ist eigentlich am besten, aber das ist Geschmackssache.",,,,Lochiness,"Labels sind am Ende egal, es ist nur, damit Betroffene wissen, dass sie damit nicht allein sind. Queer ist eigentlich am besten, aber das ist Geschmackssache.",2021-01-10T19:34:43Z,2021-01-10T19:34:43Z,
274,TinkaBell05,"ist es wirklich verwerflich wenn eine Person die wie eine Frau aussieht und sich wie eine Frau verhält, auf der Straße wie eine Frau behandelt wird?",2017-11-28T22:31:09Z,2.0,0.0,,,,,
275,Alessandra Fantaghirò,"Du bist geschminkt. Du hast lange Haare. Du hast Brüste. Nur weil du keine Hausmutti und keine Tussi bist, bist du nicht direkt ein drittes Geschlecht - ÜBERRASCHUNG! Die meisten Frauen sind keine Tussis - und WIE schlecht und OHNE jeglichen Spielraum muss man &quot;Frau&quot; bitte definieren um zu sagen, dass man trotz Vagina, weiblichem Aussehen und Brüsten keine Frau ist? Das ist keine offene, sondern eine sehr sehr beschränkte Sichtweise. Mann und Frau sind biologische Begriffe und du kannst 100 verschiedene Arten von Mann sein, solange du einen Penis hast. Und es gibt auch 100 verschiedene Arten von Frau! Du entsprichst nicht der Norm, Schneeflöckchen. Das ist schön. Tu ich auch nicht. Trotzdem bist du eine Frau. Und keine Nonbinary-Person.",2017-11-28T20:52:26Z,5.0,0.0,,,,,
276,Alessandra Fantaghirò,"Wenn man sich weder als Mann noch als Frau fühlt, warum sieht mann dann zu 100% aus wie eine Frau? Richtig. Weil die Leute, die sich wirklich nicht entscheiden können androgyn sind. Und das bedeutet? Sie können sich nicht entscheiden. Und deshalb sehen sie auch so aus. Sie verlangen im Gegensatz zu Schneeflöckchen hier oben keiner Norm. Sie hier hat allerdings erkennbare Brüste, lange Haare und sie schminkt sich. Sie sieht 1 zu 1 aus wie eine Frau und verlangt, ein Geschlechtsloses Wesen zu sein, obwohl sie ALLE Merkmale einer Frau hat und teilweise sogar hervorruft (Sie ist geschminkt! Natürlich gibt es auch geschminkte Männer, aber lassen wir das außenvor). Erklär mir das bitte. Rechtfertige, warum ich sie nicht als Frau sehen soll, wenn sie ganz ganz klar eine ist. Sie Passt sich der gesellschaftlichen Norm einer Frau an - dem, was 99% aller Menschen sehen und sagen &quot;Aha, eine Frau!&quot; - und ich soll sie nicht als Frau sehen? Um gottes Willen, ich als Frau, würde mich wirklich gerne mal mit ihr darüber streiten wie beschränkt sie sein muss, um sich selbst als &quot;Es&quot; zu sehen, wenn sie doch eine Frau ist mit allem was dazu gehört. Das Problem daran ist nämlich, dass solche Menschen kein offenes sondern ein sehr sehr genormtes und beschränktes Weltbild haben. Sobald sie keine Kleidchen anziehen, sind sie keine Frau mehr - dabei gibt es 100 Arten von Mann und Frau! Wenn du einem oder zwei Kriterien nicht entsprichst, bist du nicht gleich ein ganz besonderes, neues Geschlecht - sondern dumm. Dumm, dir eins aus zu denken um dich selbst aus zu grenzen.",2017-11-28T20:51:46Z,1.0,2.0,,,,,
277,,"Dazu braucht es keine Rechtfertigung. Es ist eine Frage des Respekts. Respektierst du Annas dasein als non-binary Person oder nicht? Das ist alles. Was ist schon dabei, es einfach mal so hinzunehmen. Natürlich kann niemand verlangen, dass man beim ersten Blick weiß, dass er non-binary ist, wenn es keine äußerlichen Merkmale dafür gibt. Aber da du jetzt weißt, dass Anna non-binary ist, sollte das ja kein Problem darstellen.",,,,Val Velocity,"Dazu braucht es keine Rechtfertigung. Es ist eine Frage des Respekts. Respektierst du Annas dasein als non-binary Person oder nicht? Das ist alles. Was ist schon dabei, es einfach mal so hinzunehmen. Natürlich kann niemand verlangen, dass man beim ersten Blick weiß, dass er non-binary ist, wenn es keine äußerlichen Merkmale dafür gibt. Aber da du jetzt weißt, dass Anna non-binary ist, sollte das ja kein Problem darstellen.",2018-05-14T17:10:30Z,2018-05-14T17:10:30Z,
278,,Val Velocity hat nichts mit Respekt zu tun. Nur weil man sich etwas wirres ausdenkt muss man dafür nicht Respekt einfordern...,,,,Tiro Imion,Val Velocity hat nichts mit Respekt zu tun. Nur weil man sich etwas wirres ausdenkt muss man dafür nicht Respekt einfordern...,2020-09-05T21:00:32Z,2020-09-05T21:00:32Z,
279,Pfin Hulk,"Ich bin ja ein Apache Kampfhubschrauber 😂<br>OK, ernsthaft. Vlt Agender? Bin mir nicht sicher",2017-11-28T20:45:13Z,2.0,0.0,,,,,
280,Jayy-B. van Vanite,Es gibt nur 2 Geschlechter. Männlich. Weiblich. Alles andere ist höchstens eine &quot;Geschlechts-Identität&quot;.,2017-11-28T02:38:01Z,0.0,0.0,,,,,
281,Major Tom,"Die letzten &quot;Tugenden&quot; einer untergehenden Gesellschaft. So ähnlich müsste es im alten Rom zugegangen sein. Dekadenz, der Gott &quot;Sex&quot;, Hurerei und Homosexualität, keine feste Identität, keine feste Meinung, keine Standpunkte, - die Kennzeichen der letzten Generation, bevor das Ende eingeläutet wird!",2017-11-27T17:32:34Z,0.0,0.0,,,,,
282,Lena Gotti,wie diese dauergrinsende coleslaw &quot;&quot;&quot;&quot;&quot;journalistin&quot;&quot;&quot;&quot;&quot; einfach nur daneben sitzt alles abnickt und nicht einmal  kritisch nachfragt<br><br>und dafür werden gebührengelder verschwendet UNFASSBAR,2017-11-27T15:48:47Z,12.0,1.0,,,,,
283,,Cherry Waves abartiges und verwirrtes wird gefördert. eklig,,,,Caramel Shorty,Cherry Waves abartiges und verwirrtes wird gefördert. eklig,2018-02-14T12:44:55Z,2018-02-14T12:44:55Z,
284,ValdarWerkundWunder,"Oh mein Gott, gerade ist mir das unmögliche Paradoxon dieser Sache bewusst geworden. Wenn du sagst, du fühlst dich weder wie ein Mann, noch wie eine Frau, weil du keins von beiden bist, woher willst du dann überhaupt wissen, wie sich ein Mann oder eine Frau fühlt. Das ginge ja nur wenn du in einem früheren Leben schon mal als eines der beiden gelebt hättest. Wenn ein Braunbär zur Welt kommt und behauptet, er ist ein Vogel, weil er sich eher wie ein Vogel und nicht wie ein Braunbär fühlt, fragt man sich ja auch woher er überhaupt weiß wie sich ein Vogel oder ein Braunbär zu fühlen hat?",2017-11-27T01:14:46Z,0.0,2.0,,,,,
285,,Die Rechnung ist ganz einfach. Gehst du mit Sachen in der Gesellschaft konform bist du typisch männlich/weiblich. Benutzt du jetzt beispielsweise als Frau keine Schminke oder als Mann schminke kann man dich keinem Geschlecht mehr zuordnen.<br>Seems legit.,,,,Cpt Billy,Die Rechnung ist ganz einfach. Gehst du mit Sachen in der Gesellschaft konform bist du typisch männlich/weiblich. Benutzt du jetzt beispielsweise als Frau keine Schminke oder als Mann schminke kann man dich keinem Geschlecht mehr zuordnen.<br>Seems legit.,2017-11-28T12:14:21Z,2017-11-28T12:14:21Z,
286,,"Es geht doch angeblich hauptsächlich darum wie man sich fühlt. Nach deiner &quot;Rechnung&quot; müsste ich mich auch als Frau fühlen, weil ich lange Haare habe was gesellschaftlich gesehen für Männer untypisch wäre und trotzdem fühle ich als Mann. Ich hab nämlich auch gar keine Ahnung wie sich eine Frau fühlt (woher denn auch), ich hab nur Ahnung wie man sich als Mann mit langen Haaren fühlt. Und selbst wenn ich mich jetzt schminken würde, würde ich trotzdem  noch nicht behaupten zu wissen, wie sich eine Frau fühlt. Ich weiß ebenso wenig wie sich ein Fisch fühlt, obwohl ich auch schon mal im Wasser geschwommen bin, wie es für Fische typisch ist. Und ich kann bei den Göttern NIEMALS ein Fisch sein, nur weil ich auch gerne Schwimme und gerne einer wäre und selbst dann nicht, wenn ich mich behaupte mich wie einer zu fühlen.",,,,ValdarWerkundWunder,"Es geht doch angeblich hauptsächlich darum wie man sich fühlt. Nach deiner &quot;Rechnung&quot; müsste ich mich auch als Frau fühlen, weil ich lange Haare habe was gesellschaftlich gesehen für Männer untypisch wäre und trotzdem fühle ich als Mann. Ich hab nämlich auch gar keine Ahnung wie sich eine Frau fühlt (woher denn auch), ich hab nur Ahnung wie man sich als Mann mit langen Haaren fühlt. Und selbst wenn ich mich jetzt schminken würde, würde ich trotzdem  noch nicht behaupten zu wissen, wie sich eine Frau fühlt. Ich weiß ebenso wenig wie sich ein Fisch fühlt, obwohl ich auch schon mal im Wasser geschwommen bin, wie es für Fische typisch ist. Und ich kann bei den Göttern NIEMALS ein Fisch sein, nur weil ich auch gerne Schwimme und gerne einer wäre und selbst dann nicht, wenn ich mich behaupte mich wie einer zu fühlen.",2017-11-28T21:13:52Z,2017-11-28T21:15:37Z,
287,ValdarWerkundWunder,"Also ich habe ja auch mal festgestellt, dass ich eigentlich eine lesbische Frau, gefangen im Körper eines Mannes bin. Dann wollte ich andere lesbische Frauen kennen lernen, um mit ihnen Sex zu haben, aber die wollten das nicht. Und jetzt weiß ich auch warum: Das waren gar keine lesbischen Frauen, sondern heterosexuelle Männer, gefangen in Frauenkörpern. Langsam ergibt das alles einen Sinn, nicht wahr?",2017-11-27T00:40:47Z,0.0,1.0,,,,,
288,,Nett,,,,Lochiness,Nett,2021-01-10T20:04:09Z,2021-01-10T20:04:09Z,
289,The Whore of Babylon,warum interessiert es euch so sehr wie Anna sich fühlt? Sooo sehr dass ihr einen ellenlangen Kommentar dazu verfasst? Mir ist persönlich scheiß egal wie Anna oder irgendwer sich fühlt. Wenn ich sie treffen würde und sie würde mir erzählen sie fühlt sich non-binary und will sier genannt werden würde ich eben sagen okay. Ich hab meine eigenen Sorgen. Hauptsache sie fühlt sich bei mir nicht unwohl. Aber egal ist es mir trotzdem.,2017-11-27T00:06:16Z,0.0,11.0,,,,,
